Angle 1    | X_1         | Y_1          | Angle 2     | X_2         | Y_2         | Frame # 
21.811558  | 757.155518  | 957.145508  | 89.426125  | 957.145508  | 454.844269  | 622
24.865753  | 762.049377  | 961.951904  | 88.211288  | 961.951904  | 456.972321  | 623
27.986237  | 766.925964  | 966.629639  | 86.880775  | 966.629639  | 459.188782  | 624
31.187544  | 771.784119  | 971.147827  | 85.428589  | 971.147827  | 461.487976  | 625
34.486050  | 776.620544  | 975.468567  | 83.847443  | 975.468567  | 463.861633  | 626
37.900002  | 781.428528  | 979.544189  | 82.128746  | 979.544189  | 466.297943  | 627
41.449196  | 786.195557  | 983.314331  | 80.262833  | 983.314331  | 468.780060  | 628
45.153858  | 790.900330  | 986.702148  | 78.239784  | 986.702148  | 471.283813  | 629
49.031902  | 795.507446  | 989.609802  | 76.051231  | 989.609802  | 473.774719  | 630
53.093292  | 799.961426  | 991.916748  | 73.694145  | 991.916748  | 476.204346  | 631
57.330109  | 804.179443  | 993.483826  | 71.177361  | 993.483826  | 478.507751  | 632
61.703049  | 808.050232  | 994.172668  | 68.530426  | 994.172668  | 480.605560  | 633
66.131737  | 811.447815  | 993.885925  | 65.809853  | 993.885925  | 482.416748  | 634
70.503822  | 814.266357  | 992.614746  | 63.092930  | 992.614746  | 483.883362  | 635
74.708382  | 816.459595  | 990.454285  | 60.455551  | 990.454285  | 484.992920  | 636
78.670494  | 818.051392  | 987.567017  | 57.949223  | 987.567017  | 485.779236  | 637
82.360458  | 819.112427  | 984.124939  | 55.594841  | 984.124939  | 486.302307  | 638
85.781204  | 819.729004  | 980.273804  | 53.390991  | 980.273804  | 486.626740  | 639
88.951881  | 819.983276  | 976.123657  | 51.324890  | 976.123657  | 486.809937  | 640
91.896790  | 819.945190  | 971.753662  | 49.379833  | 971.753662  | 486.898376  | 641
94.639839  | 819.672302  | 967.219727  | 47.539005  | 967.219727  | 486.928436  | 642
97.202377  | 819.210938  | 962.561401  | 45.787006  | 962.561401  | 486.928101  | 643
99.602608  | 818.598877  | 957.807190  | 44.110291  | 957.807190  | 486.918915  | 644
101.855751  | 817.866821  | 952.977417  | 42.497128  | 952.977417  | 486.917419  | 645
103.974373  | 817.040405  | 948.087158  | 40.937393  | 948.087158  | 486.936401  | 646
105.968788  | 816.141174  | 943.147522  | 39.422337  | 943.147522  | 486.985840  | 647
107.847420  | 815.187622  | 938.166748  | 37.944336  | 938.166748  | 487.073364  | 648
109.617111  | 814.195740  | 933.151062  | 36.496712  | 933.151062  | 487.204895  | 649
111.283386  | 813.179688  | 928.105164  | 35.073555  | 928.105164  | 487.384918  | 650
112.850655  | 812.152039  | 923.032593  | 33.669598  | 923.032593  | 487.616638  | 651
114.322372  | 811.124268  | 917.936035  | 32.280098  | 917.936035  | 487.902466  | 652
115.701187  | 810.106812  | 912.817322  | 30.900755  | 912.817322  | 488.243835  | 653
116.989052  | 809.109314  | 907.677979  | 29.527637  | 907.677979  | 488.641602  | 654
118.187286  | 808.140808  | 902.519043  | 28.157127  | 902.519043  | 489.095825  | 655
119.296692  | 807.209778  | 897.341248  | 26.785875  | 897.341248  | 489.606201  | 656
120.317581  | 806.324097  | 892.145020  | 25.410763  | 892.145020  | 490.171692  | 657
121.249847  | 805.491333  | 886.930725  | 24.028875  | 886.930725  | 490.790955  | 658
122.093002  | 804.718689  | 881.698486  | 22.637478  | 881.698486  | 491.462219  | 659
122.846207  | 804.012939  | 876.448486  | 21.234007  | 876.448486  | 492.183197  | 660
123.508331  | 803.380554  | 871.180847  | 19.816050  | 871.180847  | 492.951355  | 661
124.077965  | 802.827576  | 865.895630  | 18.381346  | 865.895630  | 493.763672  | 662
124.553467  | 802.359741  | 860.592957  | 16.927782  | 860.592957  | 494.617004  | 663
124.932983  | 801.982239  | 855.273132  | 15.453392  | 855.273132  | 495.507690  | 664
125.214485  | 801.699890  | 849.936462  | 13.956364  | 849.936462  | 496.432037  | 665
125.395805  | 801.517029  | 844.583557  | 12.435046  | 844.583557  | 497.386017  | 666
125.474655  | 801.437256  | 839.215027  | 10.887961  | 839.215027  | 498.365417  | 667
125.448685  | 801.463501  | 833.831909  | 9.313817  | 833.831909  | 499.365997  | 668
125.315498  | 801.598145  | 828.435181  | 7.711521  | 828.435181  | 500.383423  | 669
125.072708  | 801.842346  | 823.026428  | 6.080201  | 823.026428  | 501.413391  | 670
124.717964  | 802.196533  | 817.607300  | 4.419226  | 817.607300  | 502.451660  | 671
124.249001  | 802.659973  | 812.179688  | 2.728223  | 812.179688  | 503.494263  | 672
123.663673  | 803.230591  | 806.745850  | 1.007103  | 806.745850  | 504.537415  | 673
122.960022  | 803.905029  | 801.308350  | -0.743919  | 801.308350  | 505.577759  | 674
122.136284  | 804.678528  | 795.869934  | -2.524299  | 795.869934  | 506.612427  | 675
121.190964  | 805.544617  | 790.433472  | -4.333143  | 790.433472  | 507.639099  | 676
120.122879  | 806.495117  | 785.002197  | -6.169188  | 785.002197  | 508.656158  | 677
118.931175  | 807.520142  | 779.579163  | -8.030775  | 779.579163  | 509.662781  | 678
117.615395  | 808.607910  | 774.167603  | -9.915841  | 774.167603  | 510.658936  | 679
116.175491  | 809.744690  | 768.770691  | -11.821897  | 768.770691  | 511.645630  | 680
114.611893  | 810.914978  | 763.391296  | -13.746019  | 763.391296  | 512.624756  | 681
112.925491  | 812.101196  | 758.032043  | -15.684844  | 758.032043  | 513.599243  | 682
111.117699  | 813.284241  | 752.695251  | -17.634560  | 752.695251  | 514.573120  | 683
109.190453  | 814.443115  | 747.382690  | -19.590918  | 747.382690  | 515.551208  | 684
107.146217  | 815.555542  | 742.095459  | -21.549232  | 742.095459  | 516.539307  | 685
104.987999  | 816.598022  | 736.834106  | -23.504402  | 736.834106  | 517.544189  | 686
102.719330  | 817.546021  | 731.598450  | -25.450933  | 731.598450  | 518.573181  | 687
100.344246  | 818.374695  | 726.387512  | -27.382969  | 726.387512  | 519.634216  | 688
97.867271  | 819.058777  | 721.199585  | -29.294331  | 721.199585  | 520.735657  | 689
95.293365  | 819.573547  | 716.032166  | -31.178564  | 716.032166  | 521.886108  | 690
92.627869  | 819.894836  | 710.882141  | -33.028996  | 710.882141  | 523.094116  | 691
89.876434  | 819.999756  | 705.745911  | -34.838795  | 705.745911  | 524.368164  | 692
87.044960  | 819.867004  | 700.619141  | -36.601040  | 700.619141  | 525.716553  | 693
84.139488  | 819.477356  | 695.497437  | -38.308804  | 695.497437  | 527.146912  | 694
81.166115  | 818.813782  | 690.376038  | -39.955212  | 690.376038  | 528.666382  | 695
78.130890  | 817.862000  | 685.250366  | -41.533527  | 685.250366  | 530.281250  | 696
75.039703  | 816.610474  | 680.115845  | -43.037216  | 680.115845  | 531.997070  | 697
71.898170  | 815.050598  | 674.968323  | -44.460018  | 674.968323  | 533.818542  | 698
68.711533  | 813.176453  | 669.804077  | -45.795998  | 669.804077  | 535.749390  | 699
65.484550  | 810.984924  | 664.619995  | -47.039589  | 664.619995  | 537.792419  | 700
62.221413  | 808.475525  | 659.413818  | -48.185616  | 659.413818  | 539.949524  | 701
58.925629  | 805.649780  | 654.183960  | -49.229321  | 654.183960  | 542.221680  | 702
55.599960  | 802.511292  | 648.929810  | -50.166348  | 648.929810  | 544.608887  | 703
52.246342  | 799.065063  | 643.651855  | -50.992725  | 643.651855  | 547.110596  | 704
48.865810  | 795.317078  | 638.351379  | -51.704830  | 638.351379  | 549.725098  | 705
45.458439  | 791.274170  | 633.030884  | -52.299328  | 633.030884  | 552.449951  | 706
42.023266  | 786.943237  | 627.694031  | -52.773098  | 627.694031  | 555.281921  | 707
38.558235  | 782.330994  | 622.345581  | -53.123146  | 622.345581  | 558.216919  | 708
35.060101  | 777.443542  | 616.991455  | -53.346489  | 616.991455  | 561.249878  | 709
31.524338  | 772.286072  | 611.639282  | -53.440041  | 611.639282  | 564.374573  | 710
27.945009  | 766.862366  | 606.297974  | -53.400452  | 606.297974  | 567.583496  | 711
24.314613  | 761.174683  | 600.978333  | -53.223953  | 600.978333  | 570.867615  | 712
20.623871  | 755.223145  | 595.693420  | -52.906151  | 595.693420  | 574.215759  | 713
16.861465  | 749.005859  | 590.458923  | -52.441803  | 590.458923  | 577.614258  | 714
13.013704  | 742.518433  | 585.294067  | -51.824554  | 585.294067  | 581.045898  | 715
9.064106  | 735.753967  | 580.222351  | -51.046646  | 580.222351  | 584.488770  | 716
4.992926  | 728.703247  | 575.273438  | -50.098591  | 575.273438  | 587.914246  | 717
0.776670  | 721.355530  | 570.484863  | -48.968872  | 570.484863  | 591.284607  | 718
-3.612227  | 713.699646  | 565.905518  | -47.643803  | 565.905518  | 594.548828  | 719
-8.205109  | 705.728271  | 561.599121  | -46.107822  | 561.599121  | 597.637024  | 720
-13.035169  | 697.445068  | 557.649780  | -44.344948  | 557.649780  | 600.452148  | 721
-18.131668  | 688.879822  | 554.166748  | -42.342834  | 554.166748  | 602.859924  | 722
-23.506437  | 680.114807  | 551.284851  | -40.101955  | 551.284851  | 604.681396  | 723
-29.128996  | 671.322266  | 549.148743  | -37.652256  | 549.148743  | 605.699158  | 724
-34.897186  | 662.789429  | 547.866943  | -35.072506  | 547.866943  | 605.703125  | 725
-40.637196  | 654.873291  | 547.443359  | -32.489826  | 547.443359  | 604.582275  | 726
-46.166412  | 647.864563  | 547.752319  | -30.037148  | 547.752319  | 602.396851  | 727
-51.371315  | 641.879211  | 548.600952  | -27.800306  | 548.600952  | 599.342773  | 728
-56.222652  | 636.879578  | 549.811523  | -25.806942  | 549.811523  | 595.649902  | 729
-60.742165  | 632.757080  | 551.255371  | -24.048414  | 551.255371  | 591.514343  | 730
-64.969986  | 629.391357  | 552.848572  | -22.501902  | 552.848572  | 587.082642  | 731
-68.947762  | 626.674683  | 554.537964  | -21.142187  | 554.537964  | 582.459534  | 732
-72.712494  | 624.517456  | 556.289917  | -19.946190  | 556.289917  | 577.719360  | 733
-76.295235  | 622.847046  | 558.082886  | -18.894146  | 558.082886  | 572.915588  | 734
-79.721519  | 621.604797  | 559.902588  | -17.969528  | 559.902588  | 568.087402  | 735
-83.012222  | 620.742798  | 561.739319  | -17.158577  | 561.739319  | 563.264160  | 736
-86.184471  | 620.221680  | 563.586609  | -16.449802  | 563.586609  | 558.468079  | 737
-89.252373  | 620.008545  | 565.439819  | -15.833529  | 565.439819  | 553.716553  | 738
-92.227646  | 620.075562  | 567.295776  | -15.301534  | 567.295776  | 549.023071  | 739
-95.120079  | 620.399048  | 569.152100  | -14.846746  | 569.152100  | 544.398621  | 740
-97.937912  | 620.958191  | 571.007141  | -14.463027  | 571.007141  | 539.851807  | 741
-100.688110  | 621.734863  | 572.859619  | -14.144980  | 572.859619  | 535.389832  | 742
-103.376617  | 622.712952  | 574.708618  | -13.887817  | 574.708618  | 531.018433  | 743
-106.008507  | 623.877930  | 576.553589  | -13.687243  | 576.553589  | 526.742371  | 744
-108.588142  | 625.216553  | 578.393921  | -13.539365  | 578.393921  | 522.565552  | 745
-111.119286  | 626.716797  | 580.229248  | -13.440627  | 580.229248  | 518.491211  | 746
-113.605202  | 628.367371  | 582.059387  | -13.387750  | 582.059387  | 514.521851  | 747
-116.048721  | 630.157898  | 583.884094  | -13.377686  | 583.884094  | 510.659668  | 748
-118.452316  | 632.078613  | 585.703247  | -13.407582  | 585.703247  | 506.906311  | 749
-120.818130  | 634.120239  | 587.516846  | -13.474754  | 587.516846  | 503.263062  | 750
-123.148064  | 636.273987  | 589.324707  | -13.576659  | 589.324707  | 499.730896  | 751
-125.443764  | 638.531494  | 591.126953  | -13.710876  | 591.126953  | 496.310486  | 752
-127.706703  | 640.884766  | 592.923584  | -13.875096  | 592.923584  | 493.002197  | 753
-129.938171  | 643.326233  | 594.714600  | -14.067104  | 594.714600  | 489.806274  | 754
-132.139328  | 645.848450  | 596.500122  | -14.284775  | 596.500122  | 486.722687  | 755
-134.311218  | 648.444397  | 598.280334  | -14.526062  | 598.280334  | 483.751190  | 756
-136.454773  | 651.107300  | 600.055298  | -14.788998  | 600.055298  | 480.891418  | 757
-138.570862  | 653.830688  | 601.825195  | -15.071683  | 601.825195  | 478.142792  | 758
-140.660263  | 656.608276  | 603.590271  | -15.372292  | 603.590271  | 475.504669  | 759
-142.723740  | 659.434143  | 605.350769  | -15.689064  | 605.350769  | 472.976227  | 760
-144.761993  | 662.302551  | 607.106934  | -16.020309  | 607.106934  | 470.556549  | 761
-146.775696  | 665.208191  | 608.859131  | -16.364407  | 608.859131  | 468.244629  | 762
-148.765533  | 668.145874  | 610.607544  | -16.719803  | 610.607544  | 466.039368  | 763
-150.732193  | 671.110779  | 612.352661  | -17.085014  | 612.352661  | 463.939575  | 764
-152.676331  | 674.098328  | 614.094910  | -17.458633  | 614.094910  | 461.944031  | 765
-154.598663  | 677.104370  | 615.834656  | -17.839323  | 615.834656  | 460.051331  | 766
-156.499908  | 680.124939  | 617.572327  | -18.225824  | 617.572327  | 458.260284  | 767
-158.380829  | 683.156433  | 619.308472  | -18.616955  | 619.308472  | 456.569458  | 768
-160.242218  | 686.195557  | 621.043579  | -19.011612  | 621.043579  | 454.977509  | 769
-162.084930  | 689.239319  | 622.778198  | -19.408775  | 622.778198  | 453.483002  | 770
-163.909866  | 692.285095  | 624.512817  | -19.807507  | 624.512817  | 452.084564  | 771
-165.717987  | 695.330505  | 626.248108  | -20.206953  | 626.248108  | 450.780884  | 772
-167.510315  | 698.373596  | 627.984558  | -20.606348  | 627.984558  | 449.570618  | 773
-169.287933  | 701.412659  | 629.722717  | -21.005011  | 629.722717  | 448.452454  | 774
-171.052017  | 704.446228  | 631.463257  | -21.402348  | 631.463257  | 447.425171  | 775
-172.803802  | 707.473267  | 633.206665  | -21.797855  | 633.206665  | 446.487640  | 776
-174.544601  | 710.492920  | 634.953491  | -22.191116  | 634.953491  | 445.638794  | 777
-176.275818  | 713.504639  | 636.704224  | -22.581802  | 636.704224  | 444.877625  | 778
-177.998947  | 716.508240  | 638.459473  | -22.969669  | 638.459473  | 444.203308  | 779
-179.715546  | 719.503540  | 640.219543  | -23.354559  | 640.219543  | 443.615112  | 780
-181.427261  | 722.490784  | 641.984924  | -23.736395  | 641.984924  | 443.112427  | 781
-183.135834  | 725.470337  | 643.755859  | -24.115181  | 643.755859  | 442.694916  | 782
-184.843063  | 728.442688  | 645.532654  | -24.490993  | 645.532654  | 442.362305  | 783
-186.550842  | 731.408447  | 647.315369  | -24.863979  | 647.315369  | 442.114594  | 784
-188.261139  | 734.368469  | 649.104187  | -25.234348  | 649.104187  | 441.951996  | 785
-189.975967  | 737.323486  | 650.898926  | -25.602367  | 650.898926  | 441.874878  | 786
-191.697403  | 740.274292  | 652.699341  | -25.968349  | 652.699341  | 441.884003  | 787
-193.427567  | 743.221619  | 654.505249  | -26.332644  | 654.505249  | 441.980347  | 788
-195.168610  | 746.166077  | 656.315918  | -26.695618  | 656.315918  | 442.165161  | 789
-196.922684  | 749.108093  | 658.130737  | -27.057652  | 658.130737  | 442.440002  | 790
-198.691940  | 752.047974  | 659.948792  | -27.419113  | 659.948792  | 442.806824  | 791
-200.478500  | 754.985596  | 661.768921  | -27.780344  | 661.768921  | 443.267822  | 792
-202.284439  | 757.920471  | 663.589905  | -28.141636  | 663.589905  | 443.825592  | 793
-204.111725  | 760.851746  | 665.410095  | -28.503210  | 665.410095  | 444.483002  | 794
-205.962219  | 763.777832  | 667.227783  | -28.865192  | 667.227783  | 445.243317  | 795
-207.837662  | 766.696777  | 669.040833  | -29.227587  | 669.040833  | 446.109985  | 796
-209.739578  | 769.605835  | 670.847046  | -29.590254  | 670.847046  | 447.086884  | 797
-211.669312  | 772.501587  | 672.644043  | -29.952883  | 672.644043  | 448.178009  | 798
-213.627960  | 775.379822  | 674.429138  | -30.314970  | 674.429138  | 449.387634  | 799
-215.616364  | 778.235535  | 676.199585  | -30.675802  | 676.199585  | 450.720093  | 800
-217.635071  | 781.062988  | 677.952393  | -31.034437  | 677.952393  | 452.179932  | 801
-219.684341  | 783.855713  | 679.684509  | -31.389694  | 679.684509  | 453.771484  | 802
-221.764145  | 786.606567  | 681.393066  | -31.740147  | 681.393066  | 455.499237  | 803
-223.874161  | 789.307678  | 683.074890  | -32.084129  | 683.074890  | 457.367432  | 804
-226.013763  | 791.950684  | 684.727112  | -32.419750  | 684.727112  | 459.380066  | 805
-228.182098  | 794.526794  | 686.346863  | -32.744892  | 686.346863  | 461.540894  | 806
-230.378098  | 797.026978  | 687.931580  | -33.057259  | 687.931580  | 463.853333  | 807
-232.600494  | 799.441956  | 689.478821  | -33.354378  | 689.478821  | 466.320251  | 808
-234.847885  | 801.762634  | 690.986450  | -33.633659  | 690.986450  | 468.944275  | 809
-237.118820  | 803.979797  | 692.452759  | -33.892410  | 692.452759  | 471.727356  | 810
-239.411789  | 806.084656  | 693.876282  | -34.127884  | 693.876282  | 474.671051  | 811
-241.725327  | 808.068665  | 695.255859  | -34.337311  | 695.255859  | 477.776306  | 812
-244.058044  | 809.923767  | 696.590942  | -34.517925  | 696.590942  | 481.043732  | 813
-246.408676  | 811.642334  | 697.881104  | -34.667011  | 697.881104  | 484.473297  | 814
-248.776123  | 813.217285  | 699.126465  | -34.781910  | 699.126465  | 488.064545  | 815
-251.159485  | 814.642090  | 700.327332  | -34.860046  | 700.327332  | 491.816620  | 816
-253.558105  | 815.910706  | 701.484619  | -34.898941  | 701.484619  | 495.728210  | 817
-255.971603  | 817.017578  | 702.599243  | -34.896217  | 702.599243  | 499.797668  | 818
-258.399872  | 817.957520  | 703.672668  | -34.849598  | 703.672668  | 504.022980  | 819
-260.843109  | 818.725647  | 704.706482  | -34.756905  | 704.706482  | 508.401794  | 820
-263.301819  | 819.317444  | 705.702576  | -34.616047  | 705.702576  | 512.931519  | 821
-265.776855  | 819.728455  | 706.663086  | -34.425003  | 706.663086  | 517.609253  | 822
-268.269379  | 819.954407  | 707.590271  | -34.181805  | 707.590271  | 522.431763  | 823
-270.780975  | 819.990723  | 708.486572  | -33.884510  | 708.486572  | 527.395630  | 824
-273.313538  | 819.832825  | 709.354675  | -33.531178  | 709.354675  | 532.497070  | 825
-275.869354  | 819.475769  | 710.197388  | -33.119827  | 710.197388  | 537.731995  | 826
-278.451202  | 818.914124  | 711.017639  | -32.648411  | 711.017639  | 543.096069  | 827
-281.062225  | 818.141968  | 711.818542  | -32.114769  | 711.818542  | 548.584473  | 828
-283.706085  | 817.152405  | 712.603333  | -31.516581  | 712.603333  | 554.191895  | 829
-286.387024  | 815.937805  | 713.375427  | -30.851309  | 713.375427  | 559.912598  | 830
-289.109833  | 814.489258  | 714.138367  | -30.116138  | 714.138367  | 565.740051  | 831
-291.880066  | 812.796570  | 714.896057  | -29.307901  | 714.896057  | 571.666870  | 832
-294.704102  | 810.847839  | 715.652405  | -28.422989  | 715.652405  | 577.684753  | 833
-297.589203  | 808.629089  | 716.411743  | -27.457245  | 716.411743  | 583.783936  | 834
-300.543854  | 806.124023  | 717.178772  | -26.405838  | 717.178772  | 589.953064  | 835
-303.577850  | 803.313538  | 717.958435  | -25.263098  | 717.958435  | 596.178467  | 836
-306.702698  | 800.174744  | 718.756226  | -24.022320  | 718.756226  | 602.443665  | 837
-309.931976  | 796.680725  | 719.578369  | -22.675518  | 719.578369  | 608.728333  | 838
-313.281738  | 792.799133  | 720.431519  | -21.213116  | 720.431519  | 615.006836  | 839
-316.771210  | 788.491333  | 721.323547  | -19.623564  | 721.323547  | 621.246338  | 840
-320.423492  | 783.710815  | 722.263123  | -17.892883  | 722.263123  | 627.403931  | 841
-324.266418  | 778.401672  | 723.260193  | -16.004177  | 723.260193  | 633.422485  | 842
-328.333252  | 772.497742  | 724.326111  | -13.937204  | 724.326111  | 639.223633  | 843
-332.662964  | 765.922363  | 725.472961  | -11.668388  | 725.472961  | 644.698975  | 844
-337.298401  | 758.593201  | 726.712952  | -9.172145  | 726.712952  | 649.695496  | 845
-342.279419  | 750.437561  | 728.054688  | -6.425676  | 728.054688  | 653.998779  | 846
-347.624420  | 741.431885  | 729.495972  | -3.421429  | 729.495972  | 657.319885  | 847
-353.292938  | 731.679321  | 731.009216  | -0.191982  | 731.009216  | 659.314514  | 848
-359.140167  | 721.500610  | 732.525330  | 3.159954  | 732.525330  | 659.684631  | 849
-364.925507  | 711.413940  | 733.941711  | 6.467448  | 733.941711  | 658.357910  | 850
-370.423492  | 701.907776  | 735.169373  | 9.573234  | 735.169373  | 655.564514  | 851
-375.525391  | 693.233459  | 736.173828  | 12.398034  | 736.173828  | 651.687134  | 852
-380.227600  | 685.424988  | 736.965759  | 14.933857  | 736.965759  | 647.077454  | 853
-384.574066  | 678.413086  | 737.574402  | 17.205914  | 737.574402  | 641.992004  | 854
-388.618713  | 672.102112  | 738.031311  | 19.247292  | 738.031311  | 636.603577  | 855
-392.410889  | 666.401245  | 738.364319  | 21.088858  | 738.364319  | 631.027344  | 856
-395.991821  | 661.233032  | 738.596497  | 22.756611  | 738.596497  | 625.341370  | 857
-399.394897  | 656.533813  | 738.746704  | 24.271709  | 738.746704  | 619.600281  | 858
-402.647095  | 652.251953  | 738.830322  | 25.651224  | 738.830322  | 613.843262  | 859
-405.770172  | 648.345215  | 738.860046  | 26.908957  | 738.860046  | 608.099182  | 860
-408.781891  | 644.779358  | 738.846680  | 28.056150  | 738.846680  | 602.390137  | 861
-411.696869  | 641.525757  | 738.799072  | 29.102047  | 738.799072  | 596.733154  | 862
-414.527191  | 638.560913  | 738.725098  | 30.054325  | 738.725098  | 591.141846  | 863
-417.283020  | 635.864929  | 738.631409  | 30.919430  | 738.631409  | 585.627136  | 864
-419.972839  | 633.421143  | 738.523926  | 31.702833  | 738.523926  | 580.198059  | 865
-422.603912  | 631.215332  | 738.407898  | 32.409229  | 738.407898  | 574.862244  | 866
-425.182373  | 629.235168  | 738.287964  | 33.042698  | 738.287964  | 569.626038  | 867
-427.713440  | 627.470154  | 738.168274  | 33.606827  | 738.168274  | 564.494995  | 868
-430.201599  | 625.911011  | 738.052673  | 34.104809  | 738.052673  | 559.473816  | 869
-432.650665  | 624.549561  | 737.944519  | 34.539528  | 737.944519  | 554.566772  | 870
-435.063843  | 623.378662  | 737.846802  | 34.913628  | 737.846802  | 549.777405  | 871
-437.443878  | 622.391663  | 737.762451  | 35.229565  | 737.762451  | 545.109070  | 872
-439.792999  | 621.582642  | 737.693787  | 35.489651  | 737.693787  | 540.564575  | 873
-442.113068  | 620.945923  | 737.643066  | 35.696095  | 737.643066  | 536.146545  | 874
-444.405548  | 620.476318  | 737.612305  | 35.851044  | 737.612305  | 531.857117  | 875
-446.671600  | 620.168701  | 737.603149  | 35.956600  | 737.603149  | 527.698303  | 876
-448.911987  | 620.018005  | 737.617004  | 36.014843  | 737.617004  | 523.671814  | 877
-451.127258  | 620.019348  | 737.655029  | 36.027859  | 737.655029  | 519.778931  | 878
-453.317657  | 620.167603  | 737.718262  | 35.997742  | 737.718262  | 516.020874  | 879
-455.483154  | 620.457581  | 737.807251  | 35.926617  | 737.807251  | 512.398499  | 880
-457.623535  | 620.883911  | 737.922485  | 35.816639  | 737.922485  | 508.912445  | 881
-459.738312  | 621.440918  | 738.064087  | 35.670002  | 738.064087  | 505.562988  | 882
-461.826843  | 622.122864  | 738.231995  | 35.488937  | 738.231995  | 502.350067  | 883
-463.888336  | 622.923462  | 738.425781  | 35.275707  | 738.425781  | 499.273499  | 884
-465.921814  | 623.836304  | 738.644775  | 35.032612  | 738.644775  | 496.332581  | 885
-467.926178  | 624.854614  | 738.888306  | 34.761971  | 738.888306  | 493.526489  | 886
-469.900269  | 625.971313  | 739.155090  | 34.466118  | 739.155090  | 490.853851  | 887
-471.842804  | 627.179199  | 739.443909  | 34.147385  | 739.443909  | 488.313171  | 888
-473.752472  | 628.470581  | 739.753174  | 33.808090  | 739.753174  | 485.902588  | 889
-475.627960  | 629.837891  | 740.081238  | 33.450531  | 740.081238  | 483.619812  | 890
-477.467926  | 631.273071  | 740.426086  | 33.076958  | 740.426086  | 481.462463  | 891
-479.271088  | 632.768433  | 740.785767  | 32.689564  | 740.785767  | 479.427582  | 892
-481.036194  | 634.315796  | 741.158142  | 32.290466  | 741.158142  | 477.512207  | 893
-482.762054  | 635.907471  | 741.540894  | 31.881695  | 741.540894  | 475.712982  | 894
-484.447601  | 637.535645  | 741.931702  | 31.465183  | 741.931702  | 474.026245  | 895
-486.091827  | 639.192627  | 742.328125  | 31.042751  | 742.328125  | 472.448425  | 896
-487.693909  | 640.871155  | 742.727783  | 30.616095  | 742.727783  | 470.975494  | 897
-489.253113  | 642.564209  | 743.128296  | 30.186785  | 743.128296  | 469.603394  | 898
-490.768829  | 644.264954  | 743.527222  | 29.756256  | 743.527222  | 468.328064  | 899
-492.240662  | 645.967224  | 743.922241  | 29.325809  | 743.922241  | 467.145142  | 900
-493.668274  | 647.665039  | 744.311157  | 28.896608  | 744.311157  | 466.050446  | 901
-495.051514  | 649.352905  | 744.691650  | 28.469677  | 744.691650  | 465.039673  | 902
-496.390350  | 651.025818  | 745.061646  | 28.045912  | 745.061646  | 464.108673  | 903
-497.684906  | 652.679260  | 745.419128  | 27.626080  | 745.419128  | 463.253143  | 904
-498.935394  | 654.309021  | 745.762207  | 27.210827  | 745.762207  | 462.469086  | 905
-500.142181  | 655.911560  | 746.089172  | 26.800688  | 746.089172  | 461.752350  | 906
-501.305725  | 657.483521  | 746.398315  | 26.396088  | 746.398315  | 461.099121  | 907
-502.426544  | 659.022156  | 746.688110  | 25.997356  | 746.688110  | 460.505646  | 908
-503.505280  | 660.525085  | 746.957153  | 25.604738  | 746.957153  | 459.968201  | 909
-504.542603  | 661.990234  | 747.204163  | 25.218395  | 747.204163  | 459.483398  | 910
-505.539276  | 663.415894  | 747.428040  | 24.838425  | 747.428040  | 459.047760  | 911
-506.496094  | 664.800598  | 747.627563  | 24.464859  | 747.627563  | 458.658295  | 912
-507.413879  | 666.143311  | 747.802002  | 24.097679  | 747.802002  | 458.311859  | 913
-508.293518  | 667.443176  | 747.950439  | 23.736826  | 747.950439  | 458.005676  | 914
-509.135864  | 668.699585  | 748.072144  | 23.382200  | 748.072144  | 457.737000  | 915
-509.941803  | 669.912109  | 748.166504  | 23.033672  | 748.166504  | 457.503296  | 916
-510.712219  | 671.080322  | 748.232849  | 22.691093  | 748.232849  | 457.302246  | 917
-511.447998  | 672.204407  | 748.270935  | 22.354296  | 748.270935  | 457.131561  | 918
-512.150024  | 673.284241  | 748.280273  | 22.023100  | 748.280273  | 456.989166  | 919
-512.819092  | 674.319824  | 748.260437  | 21.697319  | 748.260437  | 456.873108  | 920
-513.456055  | 675.311523  | 748.211365  | 21.376764  | 748.211365  | 456.781586  | 921
-514.061707  | 676.259766  | 748.132874  | 21.061247  | 748.132874  | 456.712769  | 922
-514.636841  | 677.164551  | 748.024658  | 20.750584  | 748.024658  | 456.665222  | 923
-515.182129  | 678.026428  | 747.886719  | 20.444597  | 747.886719  | 456.637451  | 924
-515.698303  | 678.845825  | 747.719116  | 20.143122  | 747.719116  | 456.627960  | 925
-516.186035  | 679.623169  | 747.521790  | 19.846001  | 747.521790  | 456.635590  | 926
-516.645935  | 680.358826  | 747.294861  | 19.553093  | 747.294861  | 456.659088  | 927
-517.078552  | 681.053101  | 747.038269  | 19.264273  | 747.038269  | 456.697418  | 928
-517.484436  | 681.706543  | 746.752258  | 18.979429  | 746.752258  | 456.749542  | 929
-517.864075  | 682.319458  | 746.437012  | 18.698473  | 746.437012  | 456.814514  | 930
-518.217896  | 682.892212  | 746.092651  | 18.421329  | 746.092651  | 456.891510  | 931
-518.546265  | 683.425049  | 745.719360  | 18.147945  | 745.719360  | 456.979767  | 932
-518.849548  | 683.918152  | 745.317322  | 17.878286  | 745.317322  | 457.078552  | 933
